Time,Q,SQ,Hour,DayOfWeek,Month
2024-03-14 06:30:00,26.0,0.0,6,3,3
2024-03-14 06:40:00,46.0,10.0,6,3,3
2024-03-14 06:50:00,65.0,10.0,6,3,3
2024-03-14 07:00:00,93.0,10.0,7,3,3
2024-03-14 07:10:00,117.0,10.0,7,3,3
2024-03-14 07:20:00,139.0,10.0,7,3,3
2024-03-14 07:30:00,160.0,10.0,7,3,3
2024-03-14 07:40:00,198.0,10.0,7,3,3
2024-03-14 07:50:00,224.0,10.0,7,3,3
2024-03-14 08:00:00,241.0,10.0,8,3,3
2024-03-14 08:10:00,260.0,10.0,8,3,3
2024-03-14 08:20:00,187.0,10.0,8,3,3
2024-03-14 08:30:00,320.0,10.0,8,3,3
2024-03-14 08:40:00,341.0,10.0,8,3,3
2024-03-14 08:50:00,372.0,10.0,8,3,3
2024-03-14 09:00:00,401.0,10.0,9,3,3
2024-03-14 09:10:00,416.0,10.0,9,3,3
2024-03-14 09:20:00,445.0,10.0,9,3,3
2024-03-14 09:30:00,468.0,10.0,9,3,3
2024-03-14 09:40:00,474.0,10.0,9,3,3
2024-03-14 09:50:00,501.0,10.0,9,3,3
2024-03-14 10:00:00,516.0,10.0,10,3,3
2024-03-14 10:10:00,546.0,10.0,10,3,3
2024-03-14 10:20:00,555.0,10.0,10,3,3
2024-03-14 10:30:00,557.0,10.0,10,3,3
2024-03-14 10:40:00,564.0,10.0,10,3,3
2024-03-14 10:50:00,571.0,10.0,10,3,3
2024-03-14 11:00:00,523.0,10.0,11,3,3
2024-03-14 11:10:00,606.0,10.0,11,3,3
2024-03-14 11:20:00,606.0,10.0,11,3,3
2024-03-14 11:30:00,606.0,10.0,11,3,3
2024-03-14 11:40:00,626.0,10.0,11,3,3
2024-03-14 11:50:00,572.0,10.0,11,3,3
2024-03-14 12:00:00,562.0,10.0,12,3,3
2024-03-14 12:10:00,582.0,10.0,12,3,3
2024-03-14 12:20:00,556.0,10.0,12,3,3
2024-03-14 12:30:00,546.0,10.0,12,3,3
2024-03-14 12:40:00,524.0,10.0,12,3,3
2024-03-14 12:50:00,576.0,10.0,12,3,3
2024-03-14 13:00:00,608.0,10.0,13,3,3
2024-03-14 13:10:00,550.0,10.0,13,3,3
2024-03-14 13:20:00,531.0,10.0,13,3,3
2024-03-14 13:30:00,491.0,10.0,13,3,3
2024-03-14 13:40:00,470.0,10.0,13,3,3
2024-03-14 13:50:00,400.0,10.0,13,3,3
2024-03-14 14:00:00,340.0,4.99284,14,3,3
2024-03-14 14:10:00,288.0,2.25572,14,3,3
2024-03-14 14:20:00,273.0,10.0,14,3,3
2024-03-14 14:30:00,309.0,6.00226,14,3,3
2024-03-14 14:40:00,353.0,10.0,14,3,3
2024-03-14 14:50:00,347.0,10.0,14,3,3
2024-03-14 15:00:00,329.0,10.0,15,3,3
2024-03-14 15:10:00,284.0,10.0,15,3,3
2024-03-14 15:20:00,207.0,10.0,15,3,3
2024-03-14 15:30:00,168.0,10.0,15,3,3
2024-03-14 15:40:00,162.0,0.0,15,3,3
2024-03-14 15:50:00,179.0,10.0,15,3,3
2024-03-14 16:00:00,190.0,10.0,16,3,3
2024-03-14 16:10:00,127.0,10.0,16,3,3
2024-03-14 16:20:00,97.0,0.0,16,3,3
2024-03-14 16:30:00,70.0,0.0,16,3,3
2024-03-14 16:40:00,49.0,0.0,16,3,3
2024-03-14 16:50:00,39.0,0.0,16,3,3
2024-03-14 17:00:00,30.0,0.0,17,3,3
2024-03-14 17:10:00,30.0,10.0,17,3,3
2024-03-14 17:20:00,24.0,0.0,17,3,3
2024-03-14 17:30:00,24.0,0.0,17,3,3
2024-03-14 17:40:00,13.0,0.0,17,3,3
2024-03-14 17:50:00,5.0,0.0,17,3,3
2024-03-14 18:00:00,0.0,0.0,18,3,3
2024-03-14 18:10:00,0.0,0.0,18,3,3
2024-03-14 18:20:00,0.0,0.0,18,3,3
2024-03-14 18:30:00,0.0,0.0,18,3,3
2024-03-14 18:40:00,0.0,0.0,18,3,3
2024-03-14 18:50:00,0.0,0.0,18,3,3
2024-03-14 19:00:00,0.0,0.0,19,3,3
2024-03-14 19:10:00,0.0,0.0,19,3,3
2024-03-14 19:20:00,0.0,0.0,19,3,3
2024-03-14 19:30:00,0.0,0.0,19,3,3
2024-03-14 19:40:00,0.0,0.0,19,3,3
2024-03-14 19:50:00,0.0,0.0,19,3,3
2024-03-14 20:00:00,0.0,0.0,20,3,3
2024-03-14 20:10:00,0.0,0.0,20,3,3
2024-03-14 20:20:00,0.0,0.0,20,3,3
2024-03-14 20:30:00,0.0,0.0,20,3,3
2024-03-14 20:40:00,0.0,0.0,20,3,3
2024-03-14 20:50:00,0.0,0.0,20,3,3
2024-03-14 21:00:00,0.0,0.0,21,3,3
2024-03-14 21:10:00,0.0,0.0,21,3,3
2024-03-14 21:20:00,0.0,0.0,21,3,3
2024-03-14 21:30:00,0.0,0.0,21,3,3
2024-03-14 21:40:00,0.0,0.0,21,3,3
2024-03-14 21:50:00,0.0,0.0,21,3,3
2024-03-14 22:00:00,0.0,0.0,22,3,3
2024-03-14 22:10:00,0.0,0.0,22,3,3
2024-03-14 22:20:00,0.0,0.0,22,3,3
2024-03-14 22:30:00,0.0,0.0,22,3,3
2024-03-14 22:40:00,0.0,0.0,22,3,3
2024-03-14 22:50:00,0.0,0.0,22,3,3
2024-03-14 23:00:00,0.0,0.0,23,3,3
2024-03-14 23:10:00,0.0,0.0,23,3,3
2024-03-14 23:20:00,0.0,0.0,23,3,3
2024-03-14 23:30:00,0.0,0.0,23,3,3
2024-03-14 23:40:00,0.0,0.0,23,3,3
2024-03-14 23:50:00,0.0,0.0,23,3,3
2024-03-15 00:00:00,0.0,0.0,0,4,3
2024-03-15 00:10:00,0.0,0.0,0,4,3
2024-03-15 00:20:00,0.0,0.0,0,4,3
2024-03-15 00:30:00,0.0,0.0,0,4,3
2024-03-15 00:40:00,0.0,0.0,0,4,3
2024-03-15 00:50:00,0.0,0.0,0,4,3
2024-03-15 01:00:00,0.0,0.0,1,4,3
2024-03-15 01:10:00,0.0,0.0,1,4,3
2024-03-15 01:20:00,0.0,0.0,1,4,3
2024-03-15 01:30:00,0.0,0.0,1,4,3
2024-03-15 01:40:00,0.0,0.0,1,4,3
2024-03-15 01:50:00,0.0,0.0,1,4,3
2024-03-15 02:00:00,0.0,0.0,2,4,3
2024-03-15 02:10:00,0.0,0.0,2,4,3
2024-03-15 02:20:00,0.0,0.0,2,4,3
2024-03-15 02:30:00,0.0,0.0,2,4,3
2024-03-15 02:40:00,0.0,0.0,2,4,3
2024-03-15 02:50:00,0.0,0.0,2,4,3
2024-03-15 03:00:00,0.0,0.0,3,4,3
2024-03-15 03:10:00,0.0,0.0,3,4,3
2024-03-15 03:20:00,0.0,0.0,3,4,3
2024-03-15 03:30:00,0.0,0.0,3,4,3
2024-03-15 03:40:00,0.0,0.0,3,4,3
2024-03-15 03:50:00,0.0,0.0,3,4,3
2024-03-15 04:00:00,0.0,0.0,4,4,3
2024-03-15 04:10:00,0.0,0.0,4,4,3
2024-03-15 04:20:00,0.0,0.0,4,4,3
2024-03-15 04:30:00,0.0,0.0,4,4,3
2024-03-15 04:40:00,0.0,0.0,4,4,3
2024-03-15 04:50:00,0.0,0.0,4,4,3
2024-03-15 05:00:00,0.0,0.0,5,4,3
2024-03-15 05:10:00,0.0,0.0,5,4,3
2024-03-15 05:20:00,0.0,0.0,5,4,3
2024-03-15 05:30:00,0.0,0.0,5,4,3
2024-03-15 05:40:00,0.0,0.0,5,4,3
2024-03-15 05:50:00,0.0,0.0,5,4,3
2024-03-15 06:00:00,1.0,0.0,6,4,3
2024-03-15 06:10:00,2.0,0.0,6,4,3
2024-03-15 06:20:00,5.0,0.0,6,4,3
2024-03-15 06:30:00,12.0,0.0,6,4,3
2024-03-15 06:40:00,28.0,0.0,6,4,3
2024-03-15 06:50:00,51.0,0.0,6,4,3
2024-03-15 07:00:00,64.0,0.0,7,4,3
2024-03-15 07:10:00,81.0,0.0,7,4,3
2024-03-15 07:20:00,86.0,0.0,7,4,3
2024-03-15 07:30:00,76.0,0.0,7,4,3
2024-03-15 07:40:00,133.0,0.0,7,4,3
2024-03-15 07:50:00,101.0,0.0,7,4,3
2024-03-15 08:00:00,125.0,0.0,8,4,3
2024-03-15 08:10:00,171.0,10.0,8,4,3
2024-03-15 08:20:00,243.0,10.0,8,4,3
2024-03-15 08:30:00,204.0,9.09243,8,4,3
2024-03-15 08:40:00,141.0,3.07176,8,4,3
2024-03-15 08:50:00,264.0,5.37962,8,4,3
2024-03-15 09:00:00,405.0,10.0,9,4,3
2024-03-15 09:10:00,392.0,10.0,9,4,3
2024-03-15 09:20:00,165.0,2.17451,9,4,3
2024-03-15 09:30:00,172.0,3.11646,9,4,3
2024-03-15 09:40:00,179.0,0.0,9,4,3
2024-03-15 09:50:00,104.0,0.0,9,4,3
2024-03-15 10:00:00,191.0,1.07208,10,4,3
2024-03-15 10:10:00,199.0,0.0,10,4,3
2024-03-15 10:20:00,109.0,0.0,10,4,3
2024-03-15 10:30:00,147.0,0.0,10,4,3
2024-03-15 10:40:00,139.0,0.0,10,4,3
2024-03-15 10:50:00,215.0,0.0,10,4,3
2024-03-15 11:00:00,286.0,4.83249,11,4,3
2024-03-15 11:10:00,284.0,2.3746,11,4,3
2024-03-15 11:20:00,347.0,3.68178,11,4,3
2024-03-15 11:30:00,466.0,6.21272,11,4,3
2024-03-15 11:40:00,312.0,2.58834,11,4,3
2024-03-15 11:50:00,243.0,0.698475,11,4,3
2024-03-15 12:00:00,304.0,4.17134,12,4,3
2024-03-15 12:10:00,209.0,1.3693,12,4,3
2024-03-15 12:20:00,298.0,2.71861,12,4,3
2024-03-15 12:30:00,274.0,2.97847,12,4,3
2024-03-15 12:40:00,382.0,4.85398,12,4,3
2024-03-15 12:50:00,362.0,5.27828,12,4,3
2024-03-15 13:00:00,377.0,5.46739,13,4,3
2024-03-15 13:10:00,311.0,3.97768,13,4,3
2024-03-15 13:20:00,319.0,6.24618,13,4,3
2024-03-15 13:30:00,459.0,10.0,13,4,3
2024-03-15 13:40:00,528.0,10.0,13,4,3
2024-03-15 13:50:00,439.0,10.0,13,4,3
2024-03-15 14:00:00,462.0,10.0,14,4,3
2024-03-15 14:10:00,368.0,10.0,14,4,3
2024-03-15 14:20:00,276.0,5.15901,14,4,3
2024-03-15 14:30:00,274.0,2.74243,14,4,3
2024-03-15 14:40:00,382.0,10.0,14,4,3
2024-03-15 14:50:00,473.0,10.0,14,4,3
2024-03-15 15:00:00,365.0,10.0,15,4,3
2024-03-15 15:10:00,363.0,10.0,15,4,3
2024-03-15 15:20:00,291.0,10.0,15,4,3
2024-03-15 15:30:00,265.0,10.0,15,4,3
2024-03-15 15:40:00,234.0,10.0,15,4,3
2024-03-15 15:50:00,308.0,10.0,15,4,3
2024-03-15 16:00:00,271.0,10.0,16,4,3
2024-03-15 16:10:00,211.0,10.0,16,4,3
2024-03-15 16:20:00,147.0,10.0,16,4,3
2024-03-15 16:30:00,100.0,10.0,16,4,3
2024-03-15 16:40:00,103.0,10.0,16,4,3
2024-03-15 16:50:00,98.0,10.0,16,4,3
2024-03-15 17:00:00,53.0,10.0,17,4,3
2024-03-15 17:10:00,40.0,10.0,17,4,3
2024-03-15 17:20:00,32.0,0.0,17,4,3
2024-03-15 17:30:00,20.0,0.0,17,4,3
2024-03-15 17:40:00,14.0,0.0,17,4,3
2024-03-15 17:50:00,4.0,0.0,17,4,3
2024-03-15 18:00:00,0.0,0.0,18,4,3
2024-03-15 18:10:00,0.0,0.0,18,4,3
2024-03-15 18:20:00,0.0,0.0,18,4,3
2024-03-15 18:30:00,0.0,0.0,18,4,3
2024-03-15 18:40:00,0.0,0.0,18,4,3
2024-03-15 18:50:00,0.0,0.0,18,4,3
2024-03-15 19:00:00,0.0,0.0,19,4,3
2024-03-15 19:10:00,0.0,0.0,19,4,3
2024-03-15 19:20:00,0.0,0.0,19,4,3
2024-03-15 19:30:00,0.0,0.0,19,4,3
2024-03-15 19:40:00,0.0,0.0,19,4,3
2024-03-15 19:50:00,0.0,0.0,19,4,3
2024-03-15 20:00:00,0.0,0.0,20,4,3
2024-03-15 20:10:00,0.0,0.0,20,4,3
2024-03-15 20:20:00,0.0,0.0,20,4,3
2024-03-15 20:30:00,0.0,0.0,20,4,3
2024-03-15 20:40:00,0.0,0.0,20,4,3
2024-03-15 20:50:00,0.0,0.0,20,4,3
2024-03-15 21:00:00,0.0,0.0,21,4,3
2024-03-15 21:10:00,0.0,0.0,21,4,3
2024-03-15 21:20:00,0.0,0.0,21,4,3
2024-03-15 21:30:00,0.0,0.0,21,4,3
2024-03-15 21:40:00,0.0,0.0,21,4,3
2024-03-15 21:50:00,0.0,0.0,21,4,3
2024-03-15 22:00:00,0.0,0.0,22,4,3
2024-03-15 22:10:00,0.0,0.0,22,4,3
2024-03-15 22:20:00,0.0,0.0,22,4,3
2024-03-15 22:30:00,0.0,0.0,22,4,3
2024-03-15 22:40:00,0.0,0.0,22,4,3
2024-03-15 22:50:00,0.0,0.0,22,4,3
2024-03-15 23:00:00,0.0,0.0,23,4,3
2024-03-15 23:10:00,0.0,0.0,23,4,3
2024-03-15 23:20:00,0.0,0.0,23,4,3
2024-03-15 23:30:00,0.0,0.0,23,4,3
2024-03-15 23:40:00,0.0,0.0,23,4,3
2024-03-15 23:50:00,0.0,0.0,23,4,3
2024-03-16 00:00:00,0.0,0.0,0,5,3
2024-03-16 00:10:00,0.0,0.0,0,5,3
2024-03-16 00:20:00,0.0,0.0,0,5,3
2024-03-16 00:30:00,0.0,0.0,0,5,3
2024-03-16 00:40:00,0.0,0.0,0,5,3
2024-03-16 00:50:00,0.0,0.0,0,5,3
2024-03-16 01:00:00,0.0,0.0,1,5,3
2024-03-16 01:10:00,0.0,0.0,1,5,3
2024-03-16 01:20:00,0.0,0.0,1,5,3
2024-03-16 01:30:00,0.0,0.0,1,5,3
2024-03-16 01:40:00,0.0,0.0,1,5,3
2024-03-16 01:50:00,0.0,0.0,1,5,3
2024-03-16 02:00:00,0.0,0.0,2,5,3
2024-03-16 02:10:00,0.0,0.0,2,5,3
2024-03-16 02:20:00,0.0,0.0,2,5,3
2024-03-16 02:30:00,0.0,0.0,2,5,3
2024-03-16 02:40:00,0.0,0.0,2,5,3
2024-03-16 02:50:00,0.0,0.0,2,5,3
2024-03-16 03:00:00,0.0,0.0,3,5,3
2024-03-16 03:10:00,0.0,0.0,3,5,3
2024-03-16 03:20:00,0.0,0.0,3,5,3
2024-03-16 03:30:00,0.0,0.0,3,5,3
2024-03-16 03:40:00,0.0,0.0,3,5,3
2024-03-16 03:50:00,0.0,0.0,3,5,3
2024-03-16 04:00:00,0.0,0.0,4,5,3
2024-03-16 04:10:00,0.0,0.0,4,5,3
2024-03-16 04:20:00,0.0,0.0,4,5,3
2024-03-16 04:30:00,0.0,0.0,4,5,3
2024-03-16 04:40:00,0.0,0.0,4,5,3
2024-03-16 04:50:00,0.0,0.0,4,5,3
2024-03-16 05:00:00,0.0,0.0,5,5,3
2024-03-16 05:10:00,0.0,0.0,5,5,3
2024-03-16 05:20:00,0.0,0.0,5,5,3
2024-03-16 05:30:00,0.0,0.0,5,5,3
2024-03-16 05:40:00,0.0,0.0,5,5,3
2024-03-16 05:50:00,0.0,0.0,5,5,3
2024-03-16 06:00:00,0.0,0.0,6,5,3
2024-03-16 06:10:00,4.0,0.0,6,5,3
2024-03-16 06:20:00,6.0,0.0,6,5,3
2024-03-16 06:30:00,15.0,0.0,6,5,3
2024-03-16 06:40:00,29.0,0.0,6,5,3
2024-03-16 06:50:00,34.0,0.0,6,5,3
2024-03-16 07:00:00,45.0,0.0,7,5,3
2024-03-16 07:10:00,76.0,0.0,7,5,3
2024-03-16 07:20:00,57.0,0.0,7,5,3
2024-03-16 07:30:00,57.0,0.0,7,5,3
2024-03-16 07:40:00,78.0,0.0,7,5,3
2024-03-16 07:50:00,68.0,0.0,7,5,3
2024-03-16 08:00:00,72.0,0.0,8,5,3
2024-03-16 08:10:00,75.0,0.0,8,5,3
2024-03-16 08:20:00,109.0,0.0,8,5,3
2024-03-16 08:30:00,144.0,0.0,8,5,3
2024-03-16 08:40:00,198.0,0.0,8,5,3
2024-03-16 08:50:00,182.0,0.0,8,5,3
2024-03-16 09:00:00,155.0,0.0,9,5,3
2024-03-16 09:10:00,185.0,0.0,9,5,3
2024-03-16 09:20:00,192.0,0.0,9,5,3
2024-03-16 09:30:00,249.0,0.0,9,5,3
2024-03-16 09:40:00,256.0,0.0,9,5,3
2024-03-16 09:50:00,271.0,0.0,9,5,3
2024-03-16 10:00:00,374.0,4.48721,10,5,3
2024-03-16 10:10:00,354.0,4.82294,10,5,3
2024-03-16 10:20:00,177.0,0.0,10,5,3
2024-03-16 10:30:00,146.0,0.0,10,5,3
2024-03-16 10:40:00,271.0,0.824403,10,5,3
2024-03-16 10:50:00,271.0,0.0,10,5,3
2024-03-16 11:00:00,269.0,0.0,11,5,3
2024-03-16 11:10:00,309.0,0.0,11,5,3
2024-03-16 11:20:00,363.0,1.66193,11,5,3
2024-03-16 11:30:00,404.0,3.3331,11,5,3
2024-03-16 11:40:00,620.0,10.0,11,5,3
2024-03-16 11:50:00,362.0,1.50737,11,5,3
2024-03-16 12:00:00,316.0,0.0,12,5,3
2024-03-16 12:10:00,446.0,5.19619,12,5,3
2024-03-16 12:20:00,402.0,3.43399,12,5,3
2024-03-16 12:30:00,455.0,5.93256,12,5,3
2024-03-16 12:40:00,329.0,0.536238,12,5,3
2024-03-16 12:50:00,678.0,10.0,12,5,3
2024-03-16 13:00:00,345.0,3.89973,13,5,3
2024-03-16 13:10:00,273.0,3.80077,13,5,3
2024-03-16 13:20:00,268.0,4.31172,13,5,3
2024-03-16 13:30:00,456.0,10.0,13,5,3
2024-03-16 13:40:00,531.0,10.0,13,5,3
2024-03-16 13:50:00,371.0,5.53005,13,5,3
2024-03-16 14:00:00,613.0,10.0,14,5,3
2024-03-16 14:10:00,599.0,10.0,14,5,3
2024-03-16 14:20:00,350.0,10.0,14,5,3
2024-03-16 14:30:00,290.0,10.0,14,5,3
2024-03-16 14:40:00,403.0,10.0,14,5,3
2024-03-16 14:50:00,446.0,10.0,14,5,3
2024-03-16 15:00:00,373.0,10.0,15,5,3
2024-03-16 15:10:00,364.0,10.0,15,5,3
2024-03-16 15:20:00,302.0,10.0,15,5,3
2024-03-16 15:30:00,259.0,10.0,15,5,3
2024-03-16 15:40:00,290.0,10.0,15,5,3
2024-03-16 15:50:00,244.0,10.0,15,5,3
2024-03-16 16:00:00,335.0,10.0,16,5,3
2024-03-16 16:10:00,156.0,10.0,16,5,3
2024-03-16 16:20:00,129.0,10.0,16,5,3
2024-03-16 16:30:00,189.0,10.0,16,5,3
2024-03-16 16:40:00,115.0,10.0,16,5,3
2024-03-16 16:50:00,88.0,10.0,16,5,3
2024-03-16 17:00:00,65.0,10.0,17,5,3
2024-03-16 17:10:00,51.0,10.0,17,5,3
2024-03-16 17:20:00,36.0,0.0,17,5,3
2024-03-16 17:30:00,20.0,0.0,17,5,3
2024-03-16 17:40:00,9.0,0.0,17,5,3
2024-03-16 17:50:00,1.0,0.0,17,5,3
2024-03-16 18:00:00,0.0,0.0,18,5,3
2024-03-16 18:10:00,0.0,0.0,18,5,3
2024-03-16 18:20:00,0.0,0.0,18,5,3
2024-03-16 18:30:00,0.0,0.0,18,5,3
2024-03-16 18:40:00,0.0,0.0,18,5,3
2024-03-16 18:50:00,0.0,0.0,18,5,3
2024-03-16 19:00:00,0.0,0.0,19,5,3
2024-03-16 19:10:00,0.0,0.0,19,5,3
2024-03-16 19:20:00,0.0,0.0,19,5,3
2024-03-16 19:30:00,0.0,0.0,19,5,3
2024-03-16 19:40:00,0.0,0.0,19,5,3
2024-03-16 19:50:00,0.0,0.0,19,5,3
2024-03-16 20:00:00,0.0,0.0,20,5,3
2024-03-16 20:10:00,0.0,0.0,20,5,3
2024-03-16 20:20:00,0.0,0.0,20,5,3
2024-03-16 20:30:00,0.0,0.0,20,5,3
2024-03-16 20:40:00,0.0,0.0,20,5,3
2024-03-16 20:50:00,0.0,0.0,20,5,3
2024-03-16 21:00:00,0.0,0.0,21,5,3
2024-03-16 21:10:00,0.0,0.0,21,5,3
2024-03-16 21:20:00,0.0,0.0,21,5,3
2024-03-16 21:30:00,0.0,0.0,21,5,3
2024-03-16 21:40:00,0.0,0.0,21,5,3
2024-03-16 21:50:00,0.0,0.0,21,5,3
2024-03-16 22:00:00,0.0,0.0,22,5,3
2024-03-16 22:10:00,0.0,0.0,22,5,3
2024-03-16 22:20:00,0.0,0.0,22,5,3
2024-03-16 22:30:00,0.0,0.0,22,5,3
2024-03-16 22:40:00,0.0,0.0,22,5,3
2024-03-16 22:50:00,0.0,0.0,22,5,3
2024-03-16 23:00:00,0.0,0.0,23,5,3
2024-03-16 23:10:00,0.0,0.0,23,5,3
2024-03-16 23:20:00,0.0,0.0,23,5,3
2024-03-16 23:30:00,0.0,0.0,23,5,3
2024-03-16 23:40:00,0.0,0.0,23,5,3
2024-03-16 23:50:00,0.0,0.0,23,5,3
2024-03-17 00:00:00,0.0,0.0,0,6,3
2024-03-17 00:10:00,0.0,0.0,0,6,3
2024-03-17 00:20:00,0.0,0.0,0,6,3
2024-03-17 00:30:00,0.0,0.0,0,6,3
2024-03-17 00:40:00,0.0,0.0,0,6,3
2024-03-17 00:50:00,0.0,0.0,0,6,3
2024-03-17 01:00:00,0.0,0.0,1,6,3
2024-03-17 01:10:00,0.0,0.0,1,6,3
2024-03-17 01:20:00,0.0,0.0,1,6,3
2024-03-17 01:30:00,0.0,0.0,1,6,3
2024-03-17 01:40:00,0.0,0.0,1,6,3
2024-03-17 01:50:00,0.0,0.0,1,6,3
2024-03-17 02:00:00,0.0,0.0,2,6,3
2024-03-17 02:10:00,0.0,0.0,2,6,3
2024-03-17 02:20:00,0.0,0.0,2,6,3
2024-03-17 02:30:00,0.0,0.0,2,6,3
2024-03-17 02:40:00,0.0,0.0,2,6,3
2024-03-17 02:50:00,0.0,0.0,2,6,3
2024-03-17 03:00:00,0.0,0.0,3,6,3
2024-03-17 03:10:00,0.0,0.0,3,6,3
2024-03-17 03:20:00,0.0,0.0,3,6,3
2024-03-17 03:30:00,0.0,0.0,3,6,3
2024-03-17 03:40:00,0.0,0.0,3,6,3
2024-03-17 03:50:00,0.0,0.0,3,6,3
2024-03-17 04:00:00,0.0,0.0,4,6,3
2024-03-17 04:10:00,0.0,0.0,4,6,3
2024-03-17 04:20:00,0.0,0.0,4,6,3
2024-03-17 04:30:00,0.0,0.0,4,6,3
2024-03-17 04:40:00,0.0,0.0,4,6,3
2024-03-17 04:50:00,0.0,0.0,4,6,3
2024-03-17 05:00:00,0.0,0.0,5,6,3
2024-03-17 05:10:00,0.0,0.0,5,6,3
2024-03-17 05:20:00,0.0,0.0,5,6,3
2024-03-17 05:30:00,0.0,0.0,5,6,3
2024-03-17 05:40:00,0.0,0.0,5,6,3
2024-03-17 05:50:00,1.0,0.0,5,6,3
2024-03-17 06:00:00,4.0,0.0,6,6,3
2024-03-17 06:10:00,11.0,0.0,6,6,3
2024-03-17 06:20:00,20.0,0.0,6,6,3
2024-03-17 06:30:00,25.0,0.0,6,6,3
2024-03-17 06:40:00,34.0,0.0,6,6,3
2024-03-17 06:50:00,38.0,0.0,6,6,3
2024-03-17 07:00:00,52.0,0.0,7,6,3
2024-03-17 07:10:00,69.0,0.0,7,6,3
2024-03-17 07:20:00,82.0,0.0,7,6,3
2024-03-17 07:30:00,63.0,0.0,7,6,3
2024-03-17 07:40:00,45.0,0.0,7,6,3
2024-03-17 07:50:00,60.0,0.0,7,6,3
2024-03-17 08:00:00,91.0,0.0,8,6,3
2024-03-17 08:10:00,96.0,0.0,8,6,3
2024-03-17 08:20:00,62.0,0.0,8,6,3
2024-03-17 08:30:00,45.0,0.0,8,6,3
2024-03-17 08:40:00,68.0,0.0,8,6,3
2024-03-17 08:50:00,112.0,0.0,8,6,3
2024-03-17 09:00:00,153.0,0.0,9,6,3
2024-03-17 09:10:00,236.0,1.01713,9,6,3
2024-03-17 09:20:00,274.0,0.727348,9,6,3
2024-03-17 09:30:00,289.0,10.0,9,6,3
2024-03-17 09:40:00,292.0,0.725023,9,6,3
2024-03-17 09:50:00,266.0,0.0,9,6,3
2024-03-17 10:00:00,389.0,5.01034,10,6,3
2024-03-17 10:10:00,302.0,0.0897859,10,6,3
2024-03-17 10:20:00,230.0,0.0,10,6,3
2024-03-17 10:30:00,312.0,0.785326,10,6,3
2024-03-17 10:40:00,344.0,1.29333,10,6,3
2024-03-17 10:50:00,272.0,0.0,10,6,3
2024-03-17 11:00:00,210.0,0.0,11,6,3
2024-03-17 11:10:00,160.0,0.0,11,6,3
2024-03-17 11:20:00,146.0,0.0,11,6,3
2024-03-17 11:30:00,74.0,0.0,11,6,3
2024-03-17 11:40:00,63.0,0.0,11,6,3
2024-03-17 11:50:00,69.0,0.0,11,6,3
2024-03-17 12:00:00,102.0,0.0,12,6,3
2024-03-17 12:10:00,137.0,0.0,12,6,3
2024-03-17 12:20:00,172.0,0.0,12,6,3
2024-03-17 12:30:00,205.0,0.0,12,6,3
2024-03-17 12:40:00,221.0,0.0,12,6,3
2024-03-17 12:50:00,174.0,0.0,12,6,3
2024-03-17 13:00:00,232.0,1.303,13,6,3
2024-03-17 13:10:00,351.0,2.13493,13,6,3
2024-03-17 13:20:00,226.0,2.54385,13,6,3
2024-03-17 13:30:00,168.0,0.0,13,6,3
2024-03-17 13:40:00,121.0,0.0,13,6,3
2024-03-17 13:50:00,81.0,0.0,13,6,3
2024-03-17 14:00:00,82.0,0.0,14,6,3
2024-03-17 14:10:00,138.0,0.0,14,6,3
2024-03-17 14:20:00,124.0,0.0,14,6,3
2024-03-17 14:30:00,115.0,0.0,14,6,3
2024-03-17 14:40:00,132.0,0.0,14,6,3
2024-03-17 14:50:00,90.0,0.0,14,6,3
2024-03-17 15:00:00,70.0,0.0,15,6,3
2024-03-17 15:10:00,47.0,0.0,15,6,3
2024-03-17 15:20:00,41.0,0.0,15,6,3
2024-03-17 15:30:00,47.0,0.0,15,6,3
2024-03-17 15:40:00,62.0,0.0,15,6,3
2024-03-17 15:50:00,34.0,0.0,15,6,3
2024-03-17 16:00:00,36.0,0.0,16,6,3
2024-03-17 16:10:00,44.0,0.0,16,6,3
2024-03-17 16:20:00,25.0,0.0,16,6,3
2024-03-17 16:30:00,26.0,0.0,16,6,3
2024-03-17 16:40:00,24.0,0.0,16,6,3
2024-03-17 16:50:00,21.0,0.0,16,6,3
2024-03-17 17:00:00,28.0,0.0,17,6,3
2024-03-17 17:10:00,24.0,0.0,17,6,3
2024-03-17 17:20:00,21.0,0.0,17,6,3
2024-03-17 17:30:00,14.0,0.0,17,6,3
2024-03-17 17:40:00,8.0,0.0,17,6,3
2024-03-17 17:50:00,2.0,0.0,17,6,3
2024-03-17 18:00:00,0.0,0.0,18,6,3
2024-03-17 18:10:00,0.0,0.0,18,6,3
2024-03-17 18:20:00,0.0,0.0,18,6,3
2024-03-17 18:30:00,0.0,0.0,18,6,3
2024-03-17 18:40:00,0.0,0.0,18,6,3
2024-03-17 18:50:00,0.0,0.0,18,6,3
2024-03-17 19:00:00,0.0,0.0,19,6,3
2024-03-17 19:10:00,0.0,0.0,19,6,3
2024-03-17 19:20:00,0.0,0.0,19,6,3
2024-03-17 19:30:00,0.0,0.0,19,6,3
2024-03-17 19:40:00,0.0,0.0,19,6,3
2024-03-17 19:50:00,0.0,0.0,19,6,3
2024-03-17 20:00:00,0.0,0.0,20,6,3
2024-03-17 20:10:00,0.0,0.0,20,6,3
